iso3,indicator,demographic,demographic_category,year,value,name
GAB,Birth registered,P20 Male,Poverty status and sex,2007,0.899622690167674,Gabon
GAB,Birth registered,Not P20 Female,Poverty status and sex,2007,0.873962816017747,Gabon
GAB,Birth registered,P20 Female,Poverty status and sex,2007,0.915948401246104,Gabon
GAB,Birth registered,Not P20 Male,Poverty status and sex,2008,0.907426288469741,Gabon
GAB,Birth registered,P20 Male,Poverty status and sex,2008,0.904828479992828,Gabon
GAB,Birth registered,Not P20 Female,Poverty status and sex,2008,0.873867847481789,Gabon
GAB,Birth registered,P20 Female,Poverty status and sex,2008,0.913572867128482,Gabon
GAB,Birth registered,Not P20 Male,Poverty status and sex,2009,0.907421112561345,Gabon
GAB,Birth registered,P20 Male,Poverty status and sex,2009,0.904946192525004,Gabon
GAB,Birth registered,Not P20 Female,Poverty status and sex,2009,0.873497360261236,Gabon
GAB,Birth registered,P20 Female,Poverty status and sex,2009,0.915921024375359,Gabon
GAB,Birth registered,Not P20 Male,Poverty status and sex,2010,0.907265420885685,Gabon
GAB,Birth registered,P20 Male,Poverty status and sex,2010,0.906520900373375,Gabon
GAB,Birth registered,Not P20 Female,Poverty status and sex,2010,0.873260108047314,Gabon
GAB,Birth registered,P20 Female,Poverty status and sex,2010,0.917352086478261,Gabon
GAB,Birth registered,Not P20 Male,Poverty status and sex,2011,0.907188381229024,Gabon
GAB,Birth registered,P20 Male,Poverty status and sex,2011,0.907258561906354,Gabon
GAB,Birth registered,Not P20 Female,Poverty status and sex,2011,0.873109885611731,Gabon
GAB,Birth registered,P20 Female,Poverty status and sex,2011,0.917866875707217,Gabon
GAB,Birth registered,Not P20 Male,Poverty status and sex,2012,0.907273734857245,Gabon
GAB,Birth registered,P20 Male,Poverty status and sex,2012,0.906426104640857,Gabon
GAB,Birth registered,Not P20 Female,Poverty status and sex,2012,0.873430965254405,Gabon
GAB,Birth registered,P20 Female,Poverty status and sex,2012,0.916327021377676,Gabon
GAB,Birth registered,Not P20 Male,Poverty status and sex,2013,0.907321346109767,Gabon
GAB,Birth registered,P20 Male,Poverty status and sex,2013,0.905953586259542,Gabon
GAB,Birth registered,Not P20 Female,Poverty status and sex,2013,0.873468846947044,Gabon
GAB,Birth registered,P20 Female,Poverty status and sex,2013,0.91609591357595,Gabon
GAB,Birth registered,Not P20 Male,Poverty status and sex,2014,0.907399975462638,Gabon
GAB,Birth registered,P20 Male,Poverty status and sex,2014,0.905048369201872,Gabon
GAB,Birth registered,Not P20 Female,Poverty status and sex,2014,0.874332486091312,Gabon
GAB,Birth registered,P20 Female,Poverty status and sex,2014,0.910414247437575,Gabon
GAB,Birth registered,Not P20 Male,Poverty status and sex,2015,0.907933788461824,Gabon
GAB,Birth registered,P20 Male,Poverty status and sex,2015,0.898840128065578,Gabon
GAB,Birth registered,Not P20 Female,Poverty status and sex,2015,0.874119387713899,Gabon
GAB,Birth registered,P20 Female,Poverty status and sex,2015,0.914843760250533,Gabon
GAB,Birth registered,Not P20 Male,Poverty status and sex,2016,0.907933788461823,Gabon
GAB,Birth registered,P20 Male,Poverty status and sex,2016,0.898840128065578,Gabon
GAB,Birth registered,Not P20 Female,Poverty status and sex,2016,0.874119387713899,Gabon
GAB,Birth registered,P20 Female,Poverty status and sex,2016,0.914843760250533,Gabon
GAB,Birth registered,Not P20 Male,Poverty status and sex,2017,0.907962118109065,Gabon
GAB,Birth registered,P20 Male,Poverty status and sex,2017,0.898486712956709,Gabon
GAB,Birth registered,Not P20 Female,Poverty status and sex,2017,0.874160322444018,Gabon
GAB,Birth registered,P20 Female,Poverty status and sex,2017,0.914549691699458,Gabon
GAB,Birth registered,Not P20 Male,Poverty status and sex,2018,0.907962118109065,Gabon
GAB,Birth registered,P20 Male,Poverty status and sex,2018,0.898486712956709,Gabon
GAB,Birth registered,Not P20 Female,Poverty status and sex,2018,0.874187831018564,Gabon
GAB,Birth registered,P20 Female,Poverty status and sex,2018,0.914350822440777,Gabon
GEO,No access to soap and water,Not P20,Poorest/richest 20% of population,2010,0.072259808417168,Georgia
GEO,No access to soap and water,P20,Poorest/richest 20% of population,2010,0.0557258268211399,Georgia
GEO,No access to soap and water,Not P20,Poorest/richest 20% of population,2011,0.072259808417168,Georgia
GEO,No access to soap and water,P20,Poorest/richest 20% of population,2011,0.0557258268211399,Georgia
GEO,No access to soap and water,Not P20,Poorest/richest 20% of population,2012,0.072259808417168,Georgia
GEO,No access to soap and water,P20,Poorest/richest 20% of population,2012,0.0557258268211399,Georgia
GEO,No access to soap and water,Not P20,Poorest/richest 20% of population,2013,0.0739140156158083,Georgia
GEO,No access to soap and water,P20,Poorest/richest 20% of population,2013,0.0366097220292495,Georgia
GEO,No access to soap and water,Not P20,Poorest/richest 20% of population,2014,0.0739140156158083,Georgia
GEO,No access to soap and water,P20,Poorest/richest 20% of population,2014,0.0366097220292495,Georgia
GEO,No access to soap and water,Not P20,Poorest/richest 20% of population,2015,0.0739940104943215,Georgia
GEO,No access to soap and water,P20,Poorest/richest 20% of population,2015,0.0353852780964718,Georgia
GEO,No access to soap and water,Not P20,Poorest/richest 20% of population,2016,0.0739140156158083,Georgia
GEO,No access to soap and water,P20,Poorest/richest 20% of population,2016,0.0366097220292495,Georgia
GEO,No access to soap and water,Not P20,Poorest/richest 20% of population,2017,0.0739140156158083,Georgia
GEO,No access to soap and water,P20,Poorest/richest 20% of population,2017,0.0366097220292495,Georgia
GEO,No access to soap and water,Not P20,Poorest/richest 20% of population,2018,0.0739140156158083,Georgia
GEO,No access to soap and water,P20,Poorest/richest 20% of population,2018,0.0366097220292495,Georgia
GHA,No access to soap and water,Not P20,Poorest/richest 20% of population,2000,0.588013181398822,Ghana
GHA,No access to soap and water,P20,Poorest/richest 20% of population,2000,0.823392270453457,Ghana
GHA,No access to soap and water,Not P20,Poorest/richest 20% of population,2001,0.587191943876051,Ghana
GHA,No access to soap and water,P20,Poorest/richest 20% of population,2001,0.824670228018842,Ghana
GHA,No access to soap and water,Not P20,Poorest/richest 20% of population,2002,0.586891647592295,Ghana
GHA,No access to soap and water,P20,Poorest/richest 20% of population,2002,0.823725729592248,Ghana
GHA,No access to soap and water,Not P20,Poorest/richest 20% of population,2003,0.587080756028783,Ghana
GHA,No access to soap and water,P20,Poorest/richest 20% of population,2003,0.823435376332566,Ghana
GHA,No access to soap and water,Not P20,Poorest/richest 20% of population,2004,0.587216296861359,Ghana
GHA,No access to soap and water,P20,Poorest/richest 20% of population,2004,0.823226516185614,Ghana
GHA,No access to soap and water,Not P20,Poorest/richest 20% of population,2005,0.587216296861359,Ghana
GHA,No access to soap and water,P20,Poorest/richest 20% of population,2005,0.823226516185613,Ghana
GHA,No access to soap and water,Not P20,Poorest/richest 20% of population,2006,0.589397867503302,Ghana
GHA,No access to soap and water,P20,Poorest/richest 20% of population,2006,0.822396895450274,Ghana
GHA,No access to soap and water,Not P20,Poorest/richest 20% of population,2007,0.59196329381646,Ghana
GHA,No access to soap and water,P20,Poorest/richest 20% of population,2007,0.822721284051023,Ghana
GHA,No access to soap and water,Not P20,Poorest/richest 20% of population,2008,0.592698788872495,Ghana
GHA,No access to soap and water,P20,Poorest/richest 20% of population,2008,0.823691310865692,Ghana
GHA,No access to soap and water,Not P20,Poorest/richest 20% of population,2009,0.592813830677212,Ghana
GHA,No access to soap and water,P20,Poorest/richest 20% of population,2009,0.823489570857133,Ghana
GHA,No access to soap and water,Not P20,Poorest/richest 20% of population,2010,0.592878018369365,Ghana
GHA,No access to soap and water,P20,Poorest/richest 20% of population,2010,0.823376759352417,Ghana
GHA,No access to soap and water,Not P20,Poorest/richest 20% of population,2011,0.600329153372659,Ghana
GHA,No access to soap and water,P20,Poorest/richest 20% of population,2011,0.815344620148327,Ghana
GHA,No access to soap and water,Not P20,Poorest/richest 20% of population,2012,0.604068902812595,Ghana
GHA,No access to soap and water,P20,Poorest/richest 20% of population,2012,0.809592475960725,Ghana
GHA,No access to soap and water,Not P20,Poorest/richest 20% of population,2013,0.60098577372179,Ghana
GHA,No access to soap and water,P20,Poorest/richest 20% of population,2013,0.815298060090757,Ghana
GHA,No access to soap and water,Not P20,Poorest/richest 20% of population,2014,0.593910598971858,Ghana
GHA,No access to soap and water,P20,Poorest/richest 20% of population,2014,0.822468382559519,Ghana
GHA,No access to soap and water,Not P20,Poorest/richest 20% of population,2015,0.588947701430369,Ghana
GHA,No access to soap and water,P20,Poorest/richest 20% of population,2015,0.823122710288025,Ghana
GHA,No access to soap and water,Not P20,Poorest/richest 20% of population,2016,0.588579401962976,Ghana
GHA,No access to soap and water,P20,Poorest/richest 20% of population,2016,0.823710963210186,Ghana
GHA,No access to soap and water,Not P20,Poorest/richest 20% of population,2017,0.588579401962976,Ghana
GHA,No access to soap and water,P20,Poorest/richest 20% of population,2017,0.823710963210186,Ghana
GHA,No access to soap and water,Not P20,Poorest/richest 20% of population,2018,0.587888009624764,Ghana
GHA,No access to soap and water,P20,Poorest/richest 20% of population,2018,0.824801967717299,Ghana
GHA,No access to soap and water,Not P20 Rural,Poverty status and location,2000,0.640522932878785,Ghana
GHA,No access to soap and water,Not P20 Urban,Poverty status and location,2000,0.557783004142828,Ghana
GHA,No access to soap and water,P20 Rural,Poverty status and location,2000,0.836648911582788,Ghana
GHA,No access to soap and water,P20 Urban,Poverty status and location,2000,0.70207626803899,Ghana
GHA,No access to soap and water,Not P20 Rural,Poverty status and location,2001,0.638929507459328,Ghana
GHA,No access to soap and water,Not P20 Urban,Poverty status and location,2001,0.557520138264205,Ghana
GHA,No access to soap and water,P20 Rural,Poverty status and location,2001,0.83771239198431,Ghana
GHA,No access to soap and water,P20 Urban,Poverty status and location,2001,0.706196165578106,Ghana
GHA,No access to soap and water,Not P20 Rural,Poverty status and location,2002,0.637704572039153,Ghana
GHA,No access to soap and water,Not P20 Urban,Poverty status and location,2002,0.55779673004412,Ghana
GHA,No access to soap and water,P20 Rural,Poverty status and location,2002,0.838514312424594,Ghana
GHA,No access to soap and water,P20 Urban,Poverty status and location,2002,0.694102173373159,Ghana
GHA,No access to soap and water,Not P20 Rural,Poverty status and location,2003,0.637704572039153,Ghana
GHA,No access to soap and water,Not P20 Urban,Poverty status and location,2003,0.558114981405241,Ghana
GHA,No access to soap and water,P20 Rural,Poverty status and location,2003,0.838514312424594,Ghana
GHA,No access to soap and water,P20 Urban,Poverty status and location,2003,0.689109798485182,Ghana
GHA,No access to soap and water,Not P20 Rural,Poverty status and location,2004,0.638031152295166,Ghana
GHA,No access to soap and water,Not P20 Urban,Poverty status and location,2004,0.55811498140524,Ghana
GHA,No access to soap and water,P20 Rural,Poverty status and location,2004,0.838301817482036,Ghana
GHA,No access to soap and water,P20 Urban,Poverty status and location,2004,0.689109798485182,Ghana
GHA,No access to soap and water,Not P20 Rural,Poverty status and location,2005,0.638031152295167,Ghana
GHA,No access to soap and water,Not P20 Urban,Poverty status and location,2005,0.558114981405241,Ghana
GHA,No access to soap and water,P20 Rural,Poverty status and location,2005,0.838301817482036,Ghana
GHA,No access to soap and water,P20 Urban,Poverty status and location,2005,0.689109798485182,Ghana
GHA,No access to soap and water,Not P20 Rural,Poverty status and location,2006,0.643604103610979,Ghana
GHA,No access to soap and water,Not P20 Urban,Poverty status and location,2006,0.557783004142828,Ghana
GHA,No access to soap and water,P20 Rural,Poverty status and location,2006,0.835805080807669,Ghana
GHA,No access to soap and water,P20 Urban,Poverty status and location,2006,0.70207626803899,Ghana
GHA,No access to soap and water,Not P20 Rural,Poverty status and location,2007,0.647278281777296,Ghana
GHA,No access to soap and water,Not P20 Urban,Poverty status and location,2007,0.5590546740343,Ghana
GHA,No access to soap and water,P20 Rural,Poverty status and location,2007,0.837224134944713,Ghana
GHA,No access to soap and water,P20 Urban,Poverty status and location,2007,0.684081200200392,Ghana
GHA,No access to soap and water,Not P20 Rural,Poverty status and location,2008,0.649201643355779,Ghana
GHA,No access to soap and water,Not P20 Urban,Poverty status and location,2008,0.558883043858379,Ghana
GHA,No access to soap and water,P20 Rural,Poverty status and location,2008,0.836527997112659,Ghana
GHA,No access to soap and water,P20 Urban,Poverty status and location,2008,0.69581989832099,Ghana
GHA,No access to soap and water,Not P20 Rural,Poverty status and location,2009,0.649466158690649,Ghana
GHA,No access to soap and water,Not P20 Urban,Poverty status and location,2009,0.558883043858379,Ghana
GHA,No access to soap and water,P20 Rural,Poverty status and location,2009,0.836322144101662,Ghana
GHA,No access to soap and water,P20 Urban,Poverty status and location,2009,0.69581989832099,Ghana
GHA,No access to soap and water,Not P20 Rural,Poverty status and location,2010,0.649613636855383,Ghana
GHA,No access to soap and water,Not P20 Urban,Poverty status and location,2010,0.558883043858379,Ghana
GHA,No access to soap and water,P20 Rural,Poverty status and location,2010,0.83620701201648,Ghana
GHA,No access to soap and water,P20 Urban,Poverty status and location,2010,0.69581989832099,Ghana
GHA,No access to soap and water,Not P20 Rural,Poverty status and location,2011,0.663674469406401,Ghana
GHA,No access to soap and water,Not P20 Urban,Poverty status and location,2011,0.560235592957531,Ghana
