name,level,region,year,povtype,ppp,Pre-Covid measured extreme poverty,Pre-Covid estimated extreme poverty,Post-Covid measured extreme poverty,Post-Covid estimated extreme poverty,Poorest 20%_FALSE_FALSE,Poorest 20%_FALSE_TRUE,Poorest 20%_TRUE_FALSE,Poorest 20%_TRUE_TRUE
Estonia,National,ECA,2021,Poorest 20%,2011,,,,,,0.005189627,,0.005317482
Estonia,National,ECA,2022,Extreme poverty,2011,,0.002385779,,,,,,
Estonia,National,ECA,2023,Extreme poverty,2011,,0.002385779,,,,,,
Estonia,National,ECA,2024,Extreme poverty,2011,,0.002385779,,,,,,
Eswatini,National,SSA,2010,Extreme poverty,2011,0.394733,,,,,,,
Eswatini,National,SSA,2010,Poorest 20%,2011,,,,,0.4470564,,,
Eswatini,National,SSA,2011,Extreme poverty,2011,0.3779017,,,,,,,
Eswatini,National,SSA,2011,Poorest 20%,2011,,,,,0.4609858,,,
Eswatini,National,SSA,2012,Extreme poverty,2011,0.3226464,,,,,,,
Eswatini,National,SSA,2012,Poorest 20%,2011,,,,,0.4181788,,,
Eswatini,National,SSA,2013,Extreme poverty,2011,0.2893687,,,,,,,
Eswatini,National,SSA,2013,Poorest 20%,2011,,,,,0.4161189,,,
Eswatini,National,SSA,2015,Extreme poverty,2011,0.2837775,,,,,,,
Eswatini,National,SSA,2015,Poorest 20%,2011,,,,,0.4368361,,,
Eswatini,National,SSA,2018,Extreme poverty,2011,0.2678984,,0.2729945,,,,,
Eswatini,National,SSA,2018,Poorest 20%,2011,,,,,0.455977,,0.460088,
Eswatini,National,SSA,2019,Extreme poverty,2011,,0.2673581,,0.2727435,,,,
Eswatini,National,SSA,2019,Poorest 20%,2011,,,,,,0.4590425,,0.4673032
Eswatini,National,SSA,2020,Extreme poverty,2011,,0.2700173,,0.2823541,,,,
Eswatini,National,SSA,2020,Poorest 20%,2011,,,,,,0.4577732,,0.4694466
Eswatini,National,SSA,2021,Extreme poverty,2011,,0.2719607,,0.278849,,,,
Eswatini,National,SSA,2021,Poorest 20%,2011,,,,,,0.4694466,,0.4784937
Eswatini,National,SSA,2022,Extreme poverty,2011,,0.2727435,,,,,,
Eswatini,National,SSA,2023,Extreme poverty,2011,,0.2753276,,,,,,
Eswatini,National,SSA,2024,Extreme poverty,2011,,0.2766076,,,,,,
Ethiopia,National,SSA,2010,Extreme poverty,2011,0.3385765,,,,,,,
Ethiopia,National,SSA,2010,Poorest 20%,2011,,,,,0.426546,,,
Ethiopia,National,SSA,2011,Extreme poverty,2011,0.3317902,,,,,,,
Ethiopia,National,SSA,2011,Poorest 20%,2011,,,,,0.4694178,,,
Ethiopia,National,SSA,2012,Extreme poverty,2011,0.3284492,,,,,,,
Ethiopia,National,SSA,2012,Poorest 20%,2011,,,,,0.4877245,,,
Ethiopia,National,SSA,2013,Extreme poverty,2011,0.3225899,,,,,,,
Ethiopia,National,SSA,2013,Poorest 20%,2011,,,,,0.5237198,,,
Ethiopia,National,SSA,2015,Extreme poverty,2011,0.3107822,,,,,,,
Ethiopia,National,SSA,2015,Poorest 20%,2011,,,,,0.5427463,,,
Ethiopia,National,SSA,2018,Extreme poverty,2011,0.1969672,,0.2231319,,,,,
Ethiopia,National,SSA,2018,Poorest 20%,2011,,,,,0.4545534,,0.4887487,
Ethiopia,National,SSA,2019,Extreme poverty,2011,,0.1783704,,0.1961288,,,,
Ethiopia,National,SSA,2019,Poorest 20%,2011,,,,,,0.4302712,,0.4616682
Ethiopia,National,SSA,2020,Extreme poverty,2011,,0.1592255,,0.1906995,,,,
Ethiopia,National,SSA,2020,Poorest 20%,2011,,,,,,0.3946184,,0.4454161
Ethiopia,National,SSA,2021,Extreme poverty,2011,,0.1422053,,0.1820058,,,,
Ethiopia,National,SSA,2021,Poorest 20%,2011,,,,,,0.3795541,,0.4455913
Ethiopia,National,SSA,2022,Extreme poverty,2011,,0.1306831,,,,,,
Ethiopia,National,SSA,2023,Extreme poverty,2011,,0.1204806,,,,,,
Ethiopia,National,SSA,2024,Extreme poverty,2011,,0.1106975,,,,,,
Europe & Central Asia,Regional,Aggregates,2010,Extreme poverty,2011,0.0245552834495902,,,,,,,
Europe & Central Asia,Regional,Aggregates,2010,Poorest 20%,2011,,,,,0.0331678332190218,,,
Europe & Central Asia,Regional,Aggregates,2011,Extreme poverty,2011,0.0211137995646846,,,,,,,
Europe & Central Asia,Regional,Aggregates,2011,Poorest 20%,2011,,,,,0.033961379695187,,,
Europe & Central Asia,Regional,Aggregates,2012,Extreme poverty,2011,0.0197506453258115,,,,,,,
Europe & Central Asia,Regional,Aggregates,2012,Poorest 20%,2011,,,,,0.0347306090222048,,,
Europe & Central Asia,Regional,Aggregates,2013,Extreme poverty,2011,0.0166971106307754,,,,,,,
Europe & Central Asia,Regional,Aggregates,2013,Poorest 20%,2011,,,,,0.0351816297282358,,,
Europe & Central Asia,Regional,Aggregates,2015,Extreme poverty,2011,0.0159642857200026,,,,,,,
Europe & Central Asia,Regional,Aggregates,2015,Poorest 20%,2011,,,,,0.0378513955925719,,,
Europe & Central Asia,Regional,Aggregates,2018,Extreme poverty,2011,0.0108154732479123,,0.0117736031570975,,,,,
Europe & Central Asia,Regional,Aggregates,2018,Poorest 20%,2011,,,,,0.032192057490333,,0.0348527722844444,
Europe & Central Asia,Regional,Aggregates,2019,Extreme poverty,2011,,0.0101155711697462,,0.0109158519667876,,,,
Europe & Central Asia,Regional,Aggregates,2019,Poorest 20%,2011,,,,,,0.0310854083679007,,0.0336618399419621
Europe & Central Asia,Regional,Aggregates,2020,Extreme poverty,2011,,0.00930217441387683,,0.0114390522126794,,,,
Europe & Central Asia,Regional,Aggregates,2020,Poorest 20%,2011,,,,,,0.0281629895356755,,0.0341497797937923
Europe & Central Asia,Regional,Aggregates,2021,Extreme poverty,2011,,0.00857218382185705,,0.0102833022130009,,,,
Europe & Central Asia,Regional,Aggregates,2021,Poorest 20%,2011,,,,,,0.0277284101414938,,0.0328125596742303
Europe & Central Asia,Regional,Aggregates,2022,Extreme poverty,2011,,0.00787283479567616,,,,,,
Europe & Central Asia,Regional,Aggregates,2023,Extreme poverty,2011,,0.0073199925775385,,,,,,
Europe & Central Asia,Regional,Aggregates,2024,Extreme poverty,2011,,0.0067497744111968,,,,,,
Fiji,National,EAP,2010,Extreme poverty,2011,0.03051188,,,,,,,
Fiji,National,EAP,2010,Poorest 20%,2011,,,,,0.04732104,,,
Fiji,National,EAP,2011,Extreme poverty,2011,0.02591201,,,,,,,
Fiji,National,EAP,2011,Poorest 20%,2011,,,,,0.05480146,,,
Fiji,National,EAP,2012,Extreme poverty,2011,0.02164339,,,,,,,
Fiji,National,EAP,2012,Poorest 20%,2011,,,,,0.05752919,,,
Fiji,National,EAP,2013,Extreme poverty,2011,0.01507647,,,,,,,
Fiji,National,EAP,2013,Poorest 20%,2011,,,,,0.06034942,,,
Fiji,National,EAP,2015,Extreme poverty,2011,0.009527889,,,,,,,
Fiji,National,EAP,2015,Poorest 20%,2011,,,,,0.05420181,,,
Fiji,National,EAP,2018,Extreme poverty,2011,0.003899066,,0.004805912,,,,,
Fiji,National,EAP,2018,Poorest 20%,2011,,,,,0.04352485,,0.04939638,
Fiji,National,EAP,2019,Extreme poverty,2011,,0.003635516,,0.004805912,,,,
Fiji,National,EAP,2019,Poorest 20%,2011,,,,,,0.04278626,,0.05266191
Fiji,National,EAP,2020,Extreme poverty,2011,,0.003635516,,0.008145792,,,,
Fiji,National,EAP,2020,Poorest 20%,2011,,,,,,0.03772549,,0.06074531
Fiji,National,EAP,2021,Extreme poverty,2011,,0.002987445,,0.005036445,,,,
Fiji,National,EAP,2021,Poorest 20%,2011,,,,,,0.03837442,,0.0551978
Fiji,National,EAP,2022,Extreme poverty,2011,,0.002987445,,,,,,
Fiji,National,EAP,2023,Extreme poverty,2011,,0.002987445,,,,,,
Fiji,National,EAP,2024,Extreme poverty,2011,,0.002117448,,,,,,
Finland,National,OHI,2010,Extreme poverty,2011,0.0004885501,,,,,,,
Finland,National,OHI,2010,Poorest 20%,2011,,,,,0.000538407,,,
Finland,National,OHI,2011,Extreme poverty,2011,0.0004739088,,,,,,,
Finland,National,OHI,2011,Poorest 20%,2011,,,,,0.0005338229,,,
Finland,National,OHI,2012,Extreme poverty,2011,0.0005272516,,,,,,,
Finland,National,OHI,2012,Poorest 20%,2011,,,,,0.0005272516,,,
Finland,National,OHI,2013,Extreme poverty,2011,0.0008513759,,,,,,,
Finland,National,OHI,2013,Poorest 20%,2011,,,,,0.0008719633,,,
Finland,National,OHI,2015,Extreme poverty,2011,0.0007020851,,,,,,,
Finland,National,OHI,2015,Poorest 20%,2011,,,,,0.0007447391,,,
Finland,National,OHI,2018,Extreme poverty,2011,0.0006577773,,0.0006577773,,,,,
Finland,National,OHI,2018,Poorest 20%,2011,,,,,0.0007653815,,0.0008291875,
Finland,National,OHI,2019,Extreme poverty,2011,,0.0006577773,,0.0006577773,,,,
Finland,National,OHI,2019,Poorest 20%,2011,,,,,,0.0007653815,,0.0008291875
Finland,National,OHI,2020,Extreme poverty,2011,,0.0006577773,,0.0006577773,,,,
Finland,National,OHI,2020,Poorest 20%,2011,,,,,,0.0007653815,,0.0008291875
Finland,National,OHI,2021,Extreme poverty,2011,,0.0006577773,,0.0006577773,,,,
Finland,National,OHI,2021,Poorest 20%,2011,,,,,,0.0007653815,,0.0008291875
Finland,National,OHI,2022,Extreme poverty,2011,,0.0006577773,,,,,,
Finland,National,OHI,2023,Extreme poverty,2011,,0.0006577773,,,,,,
Finland,National,OHI,2024,Extreme poverty,2011,,0.0006577773,,,,,,
France,National,OHI,2010,Extreme poverty,2011,0.0008201569,,,,,,,
France,National,OHI,2010,Poorest 20%,2011,,,,,0.0008739457,,,
France,National,OHI,2011,Extreme poverty,2011,0.0002578339,,,,,,,
France,National,OHI,2011,Poorest 20%,2011,,,,,0.0003110807,,,
France,National,OHI,2012,Extreme poverty,2011,0.0005350002,,,,,,,
France,National,OHI,2012,Poorest 20%,2011,,,,,0.0006095241,,,
France,National,OHI,2013,Extreme poverty,2011,0.0006039008,,,,,,,
France,National,OHI,2013,Poorest 20%,2011,,,,,0.0008262797,,,
France,National,OHI,2015,Extreme poverty,2011,0.00133555,,,,,,,
France,National,OHI,2015,Poorest 20%,2011,,,,,0.001475537,,,
France,National,OHI,2018,Extreme poverty,2011,9.654089e-05,,0.0001362595,,,,,
France,National,OHI,2018,Poorest 20%,2011,,,,,0.0002576956,,0.0002576956,
France,National,OHI,2019,Extreme poverty,2011,,9.654089e-05,,9.654089e-05,,,,
France,National,OHI,2019,Poorest 20%,2011,,,,,,0.0002576956,,0.0002576956
France,National,OHI,2020,Extreme poverty,2011,,9.654089e-05,,0.0001848354,,,,
France,National,OHI,2020,Poorest 20%,2011,,,,,,0.0002060666,,0.0002576956
France,National,OHI,2021,Extreme poverty,2011,,9.654089e-05,,0.0001362595,,,,
France,National,OHI,2021,Poorest 20%,2011,,,,,,0.0002060666,,0.0002576956
France,National,OHI,2022,Extreme poverty,2011,,9.654089e-05,,,,,,
France,National,OHI,2023,Extreme poverty,2011,,9.654089e-05,,,,,,
France,National,OHI,2024,Extreme poverty,2011,,9.654089e-05,,,,,,
Gabon,National,SSA,2010,Extreme poverty,2011,0.07274274,,,,,,,
Gabon,National,SSA,2010,Poorest 20%,2011,,,,,0.09846465,,,
Gabon,National,SSA,2011,Extreme poverty,2011,0.06272723,,,,,,,
Gabon,National,SSA,2011,Poorest 20%,2011,,,,,0.09985982,,,
Gabon,National,SSA,2012,Extreme poverty,2011,0.05626386,,,,,,,
Gabon,National,SSA,2012,Poorest 20%,2011,,,,,0.09714523,,,
Gabon,National,SSA,2013,Extreme poverty,2011,0.04914026,,,,,,,
Gabon,National,SSA,2013,Poorest 20%,2011,,,,,0.09680589,,,
Gabon,National,SSA,2015,Extreme poverty,2011,0.03994988,,,,,,,
Gabon,National,SSA,2015,Poorest 20%,2011,,,,,0.08657289,,,
Gabon,National,SSA,2018,Extreme poverty,2011,0.03500218,,0.03466373,,,,,
Gabon,National,SSA,2018,Poorest 20%,2011,,,,,0.08750812,,0.08582813,
Gabon,National,SSA,2019,Extreme poverty,2011,,0.03423298,,0.03385241,,,,
Gabon,National,SSA,2019,Poorest 20%,2011,,,,,,0.08716161,,0.08489882
Gabon,National,SSA,2020,Extreme poverty,2011,,0.0329958,,0.03500218,,,,
Gabon,National,SSA,2020,Poorest 20%,2011,,,,,,0.08114724,,0.08750812
Gabon,National,SSA,2021,Extreme poverty,2011,,0.03147357,,0.03386503,,,,
Gabon,National,SSA,2021,Poorest 20%,2011,,,,,,0.08132351,,0.08943111
Gabon,National,SSA,2022,Extreme poverty,2011,,0.03024806,,,,,,
Gabon,National,SSA,2023,Extreme poverty,2011,,0.02721856,,,,,,
Gabon,National,SSA,2024,Extreme poverty,2011,,0.02468642,,,,,,
"Gambia, The",National,SSA,2010,Extreme poverty,2011,0.2458298,,,,,,,
"Gambia, The",National,SSA,2010,Poorest 20%,2011,,,,,0.3126013,,,
"Gambia, The",National,SSA,2011,Extreme poverty,2011,0.2710168,,,,,,,
"Gambia, The",National,SSA,2011,Poorest 20%,2011,,,,,0.3672459,,,
"Gambia, The",National,SSA,2012,Extreme poverty,2011,0.2202419,,,,,,,
"Gambia, The",National,SSA,2012,Poorest 20%,2011,,,,,0.3271889,,,
"Gambia, The",National,SSA,2013,Extreme poverty,2011,0.1818256,,,,,,,
"Gambia, The",National,SSA,2013,Poorest 20%,2011,,,,,0.3093701,,,
"Gambia, The",National,SSA,2015,Extreme poverty,2011,0.1137405,,,,,,,
"Gambia, The",National,SSA,2015,Poorest 20%,2011,,,,,0.2735662,,,
"Gambia, The",National,SSA,2018,Extreme poverty,2011,0.07959107,,0.08914419,,,,,
"Gambia, The",National,SSA,2018,Poorest 20%,2011,,,,,0.2608808,,0.2765032,
"Gambia, The",National,SSA,2019,Extreme poverty,2011,,0.07035383,,0.08233438,,,,
"Gambia, The",National,SSA,2019,Poorest 20%,2011,,,,,,0.2532926,,0.2690751
"Gambia, The",National,SSA,2020,Extreme poverty,2011,,0.06437556,,0.08318304,,,,
"Gambia, The",National,SSA,2020,Poorest 20%,2011,,,,,,0.2270491,,0.2666408
"Gambia, The",National,SSA,2021,Extreme poverty,2011,,0.05841924,,0.07393188,,,,
"Gambia, The",National,SSA,2021,Poorest 20%,2011,,,,,,0.2284947,,0.2631603
"Gambia, The",National,SSA,2022,Extreme poverty,2011,,0.0546252,,,,,,
"Gambia, The",National,SSA,2023,Extreme poverty,2011,,0.05225107,,,,,,
"Gambia, The",National,SSA,2024,Extreme poverty,2011,,0.04989338,,,,,,
Georgia,National,ECA,2010,Extreme poverty,2011,0.1218144,,,,,,,
Georgia,National,ECA,2010,Poorest 20%,2011,,,,,0.1551954,,,
Georgia,National,ECA,2011,Extreme poverty,2011,0.1127997,,,,,,,
Georgia,National,ECA,2011,Poorest 20%,2011,,,,,0.1637455,,,
Georgia,National,ECA,2012,Extreme poverty,2011,0.08617949,,,,,,,
Georgia,National,ECA,2012,Poorest 20%,2011,,,,,0.1422517,,,
Georgia,National,ECA,2013,Extreme poverty,2011,0.06612145,,,,,,,
Georgia,National,ECA,2013,Poorest 20%,2011,,,,,0.1243902,,,
Georgia,National,ECA,2015,Extreme poverty,2011,0.03764845,,,,,,,
Georgia,National,ECA,2015,Poorest 20%,2011,,,,,0.1033367,,,
Georgia,National,ECA,2018,Extreme poverty,2011,0.04174142,,0.04540559,,,,,
Georgia,National,ECA,2018,Poorest 20%,2011,,,,,0.1182694,,0.127636,
Georgia,National,ECA,2019,Extreme poverty,2011,,0.03640349,,0.04064818,,,,
Georgia,National,ECA,2019,Poorest 20%,2011,,,,,,0.1078522,,0.1192815
Georgia,National,ECA,2020,Extreme poverty,2011,,0.03176712,,0.04363577,,,,
Georgia,National,ECA,2020,Poorest 20%,2011,,,,,,0.09273709,,0.1234375
Georgia,National,ECA,2021,Extreme poverty,2011,,0.02932444,,0.04174142,,,,
Georgia,National,ECA,2021,Poorest 20%,2011,,,,,,0.08970283,,0.1232872
Georgia,National,ECA,2022,Extreme poverty,2011,,0.02716764,,,,,,
Georgia,National,ECA,2023,Extreme poverty,2011,,0.02575736,,,,,,
Georgia,National,ECA,2024,Extreme poverty,2011,,0.02343148,,,,,,
Germany,National,OHI,2010,Extreme poverty,2011,0,,,,,,,
Germany,National,OHI,2010,Poorest 20%,2011,,,,,0,,,
Germany,National,OHI,2011,Extreme poverty,2011,0,,,,,,,
Germany,National,OHI,2011,Poorest 20%,2011,,,,,0,,,
Germany,National,OHI,2012,Extreme poverty,2011,0,,,,,,,
Germany,National,OHI,2012,Poorest 20%,2011,,,,,0,,,
Germany,National,OHI,2013,Extreme poverty,2011,0,,,,,,,
Germany,National,OHI,2013,Poorest 20%,2011,,,,,0,,,
Germany,National,OHI,2015,Extreme poverty,2011,0,,,,,,,
Germany,National,OHI,2015,Poorest 20%,2011,,,,,0,,,
Germany,National,OHI,2018,Extreme poverty,2011,0,,0,,,,,
Germany,National,OHI,2018,Poorest 20%,2011,,,,,0.002406784,,0.002406784,
Germany,National,OHI,2019,Extreme poverty,2011,,0,,0,,,,
Germany,National,OHI,2019,Poorest 20%,2011,,,,,,0.002406784,,0.002406784
Germany,National,OHI,2020,Extreme poverty,2011,,0,,0,,,,
Germany,National,OHI,2020,Poorest 20%,2011,,,,,,0.002406784,,0.002406784
Germany,National,OHI,2021,Extreme poverty,2011,,0,,0,,,,
Germany,National,OHI,2021,Poorest 20%,2011,,,,,,0.002406784,,0.002406784
Germany,National,OHI,2022,Extreme poverty,2011,,0,,,,,,
Germany,National,OHI,2023,Extreme poverty,2011,,0,,,,,,
Germany,National,OHI,2024,Extreme poverty,2011,,0,,,,,,
Ghana,National,SSA,2010,Extreme poverty,2011,0.1862129,,,,,,,
Ghana,National,SSA,2010,Poorest 20%,2011,,,,,0.2311191,,,
Ghana,National,SSA,2011,Extreme poverty,2011,0.1495696,,,,,,,
Ghana,National,SSA,2011,Poorest 20%,2011,,,,,0.2167811,,,
Ghana,National,SSA,2012,Extreme poverty,2011,0.1309494,,,,,,,
Ghana,National,SSA,2012,Poorest 20%,2011,,,,,0.2057987,,,
Ghana,National,SSA,2013,Extreme poverty,2011,0.118897,,,,,,,
Ghana,National,SSA,2013,Poorest 20%,2011,,,,,0.2132326,,,
Ghana,National,SSA,2015,Extreme poverty,2011,0.1317918,,,,,,,
Ghana,National,SSA,2015,Poorest 20%,2011,,,,,0.2458191,,,
Ghana,National,SSA,2018,Extreme poverty,2011,0.115045,,0.1226565,,,,,
Ghana,National,SSA,2018,Poorest 20%,2011,,,,,0.2342029,,0.24642,
Ghana,National,SSA,2019,Extreme poverty,2011,,0.105986,,0.1153001,,,,
Ghana,National,SSA,2019,Poorest 20%,2011,,,,,,0.2252674,,0.2381876
Ghana,National,SSA,2020,Extreme poverty,2011,,0.09986578,,0.1161457,,,,
Ghana,National,SSA,2020,Poorest 20%,2011,,,,,,0.2123366,,0.2363671
Ghana,National,SSA,2021,Extreme poverty,2011,,0.09504618,,0.1091913,,,,
Ghana,National,SSA,2021,Poorest 20%,2011,,,,,,0.2127109,,0.2325113
Ghana,National,SSA,2022,Extreme poverty,2011,,0.09338462,,,,,,
Ghana,National,SSA,2023,Extreme poverty,2011,,0.09032185,,,,,,
Ghana,National,SSA,2024,Extreme poverty,2011,,0.08647436,,,,,,
Greece,National,OHI,2010,Extreme poverty,2011,0.009730683,,,,,,,
Greece,National,OHI,2010,Poorest 20%,2011,,,,,0.01008573,,,
Greece,National,OHI,2011,Extreme poverty,2011,0.01172716,,,,,,,
Greece,National,OHI,2011,Poorest 20%,2011,,,,,0.01420467,,,
Greece,National,OHI,2012,Extreme poverty,2011,0.01469778,,,,,,,
Greece,National,OHI,2012,Poorest 20%,2011,,,,,0.02095156,,,
Greece,National,OHI,2013,Extreme poverty,2011,0.009647346,,,,,,,
Greece,National,OHI,2013,Poorest 20%,2011,,,,,0.01648044,,,
Greece,National,OHI,2015,Extreme poverty,2011,0.01384671,,,,,,,
Greece,National,OHI,2015,Poorest 20%,2011,,,,,0.02441317,,,
Greece,National,OHI,2018,Extreme poverty,2011,0.008224946,,0.008727767,,,,,
Greece,National,OHI,2018,Poorest 20%,2011,,,,,0.01278621,,0.01285117,
Greece,National,OHI,2019,Extreme poverty,2011,,0.007426157,,0.008224946,,,,
Greece,National,OHI,2019,Poorest 20%,2011,,,,,,0.01264123,,0.01279845
Greece,National,OHI,2020,Extreme poverty,2011,,0.007218831,,0.008994047,,,,
Greece,National,OHI,2020,Poorest 20%,2011,,,,,,0.01242605,,0.01461409
Greece,National,OHI,2021,Extreme poverty,2011,,0.007178314,,0.008870736,,,,
Greece,National,OHI,2021,Poorest 20%,2011,,,,,,0.01242605,,0.01413429
Greece,National,OHI,2022,Extreme poverty,2011,,0.006901528,,,,,,
Greece,National,OHI,2023,Extreme poverty,2011,,0.00688135,,,,,,
Greece,National,OHI,2024,Extreme poverty,2011,,0.00688135,,,,,,
Guatemala,National,LAC,2010,Extreme poverty,2011,0.1016727,,,,,,,
Guatemala,National,LAC,2010,Poorest 20%,2011,,,,,0.1286837,,,
Guatemala,National,LAC,2011,Extreme poverty,2011,0.09841975,,,,,,,
Guatemala,National,LAC,2011,Poorest 20%,2011,,,,,0.1426448,,,
Guatemala,National,LAC,2012,Extreme poverty,2011,0.09687222,,,,,,,
Guatemala,National,LAC,2012,Poorest 20%,2011,,,,,0.1500264,,,
Guatemala,National,LAC,2013,Extreme poverty,2011,0.09159374,,,,,,,
Guatemala,National,LAC,2013,Poorest 20%,2011,,,,,0.1636432,,,
Guatemala,National,LAC,2015,Extreme poverty,2011,0.07877631,,,,,,,
Guatemala,National,LAC,2015,Poorest 20%,2011,,,,,0.1685577,,,
Guatemala,National,LAC,2018,Extreme poverty,2011,0.06767899,,0.06965079,,,,,
Guatemala,National,LAC,2018,Poorest 20%,2011,,,,,0.1695958,,0.1733225,
Guatemala,National,LAC,2019,Extreme poverty,2011,,0.06580363,,0.06767899,,,,
Guatemala,National,LAC,2019,Poorest 20%,2011,,,,,,0.1698502,,0.1729052
Guatemala,National,LAC,2020,Extreme poverty,2011,,0.06243252,,0.07372472,,,,
Guatemala,National,LAC,2020,Poorest 20%,2011,,,,,,0.1628359,,0.1814596
Guatemala,National,LAC,2021,Extreme poverty,2011,,0.06039362,,0.06777211,,,,
Guatemala,National,LAC,2021,Poorest 20%,2011,,,,,,0.1648555,,0.179873
Guatemala,National,LAC,2022,Extreme poverty,2011,,0.05818458,,,,,,
Guatemala,National,LAC,2023,Extreme poverty,2011,,0.057165,,,,,,
Guatemala,National,LAC,2024,Extreme poverty,2011,,0.05601765,,,,,,
Guinea,National,SSA,2010,Extreme poverty,2011,0.5495284,,,,,,,
Guinea,National,SSA,2010,Poorest 20%,2011,,,,,0.6177864,,,
Guinea,National,SSA,2011,Extreme poverty,2011,0.458245,,,,,,,
Guinea,National,SSA,2011,Poorest 20%,2011,,,,,0.5733281,,,
Guinea,National,SSA,2012,Extreme poverty,2011,0.3527258,,,,,,,
Guinea,National,SSA,2012,Poorest 20%,2011,,,,,0.5067616,,,
Guinea,National,SSA,2013,Extreme poverty,2011,0.3419659,,,,,,,
Guinea,National,SSA,2013,Poorest 20%,2011,,,,,0.5371141,,,
Guinea,National,SSA,2015,Extreme poverty,2011,0.3290138,,,,,,,
Guinea,National,SSA,2015,Poorest 20%,2011,,,,,0.5585864,,,
Guinea,National,SSA,2018,Extreme poverty,2011,0.2066721,,0.2199472,,,,,
Guinea,National,SSA,2018,Poorest 20%,2011,,,,,0.4719012,,0.4919077,
Guinea,National,SSA,2019,Extreme poverty,2011,,0.1953004,,0.2069369,,,,
Guinea,National,SSA,2019,Poorest 20%,2011,,,,,,0.4606545,,0.4799037
Guinea,National,SSA,2020,Extreme poverty,2011,,0.1821086,,0.2050004,,,,
Guinea,National,SSA,2020,Poorest 20%,2011,,,,,,0.4342907,,0.4702985
Guinea,National,SSA,2021,Extreme poverty,2011,,0.1690819,,0.1879564,,,,
Guinea,National,SSA,2021,Poorest 20%,2011,,,,,,0.4300126,,0.4590764
Guinea,National,SSA,2022,Extreme poverty,2011,,0.1605958,,,,,,
Guinea,National,SSA,2023,Extreme poverty,2011,,0.1516478,,,,,,
Guinea,National,SSA,2024,Extreme poverty,2011,,0.1398243,,,,,,
Guinea-Bissau,National,SSA,2010,Extreme poverty,2011,0.6708378,,,,,,,
Guinea-Bissau,National,SSA,2010,Poorest 20%,2011,,,,,0.7260897,,,
Guinea-Bissau,National,SSA,2011,Extreme poverty,2011,0.646046,,,,,,,
Guinea-Bissau,National,SSA,2011,Poorest 20%,2011,,,,,0.7312739,,,
Guinea-Bissau,National,SSA,2012,Extreme poverty,2011,0.6668512,,,,,,,
Guinea-Bissau,National,SSA,2012,Poorest 20%,2011,,,,,0.7534398,,,
Guinea-Bissau,National,SSA,2013,Extreme poverty,2011,0.6642071,,,,,,,
Guinea-Bissau,National,SSA,2013,Poorest 20%,2011,,,,,0.7720649,,,
Guinea-Bissau,National,SSA,2015,Extreme poverty,2011,0.6540336,,,,,,,
Guinea-Bissau,National,SSA,2015,Poorest 20%,2011,,,,,0.7882105,,,
Guinea-Bissau,National,SSA,2018,Extreme poverty,2011,0.6079988,,0.6163996,,,,,
Guinea-Bissau,National,SSA,2018,Poorest 20%,2011,,,,,0.7806694,,0.7868977,
Guinea-Bissau,National,SSA,2019,Extreme poverty,2011,,0.5977183,,0.6037682,,,,
